1326030975726043,  0.00577275906, -0.00054836581,  0.00001269655, -0.00000043592, -0.00000504918, -0.00000182761,  0.00291153700,  0.00014993951,  0.00000454743,  0.00000162189,  0.00000481439,  0.01028631191,  0.00004700936,  0.00003443442,  0.00000042949,  0.00000756768,  0.00000066854, -0.00000002916,  0.00001754048,  0.00000049387,  0.00000399684
1326031006926738,  0.00577018246, -0.00054466111,  0.00001736159,  0.00000413001, -0.00000007477,  0.00000140278,  0.00291260430,  0.00013864058, -0.00000204993,  0.00000371641,  0.00000611170,  0.01013437610, -0.00002889714,  0.00003765365, -0.00000137397,  0.00001747946, -0.00000008751,  0.00000096704,  0.00000735159,  0.00000004150,  0.00000393731
1326031011726842,  0.00577882527, -0.00055270040,  0.00000944561,  0.00000458145,  0.00000105631,  0.00000315105,  0.00290146124,  0.00012449967, -0.00000352201,  0.00000289373, -0.00000189888,  0.01004774631, -0.00006920675,  0.00000675682, -0.00000356157,  0.00001877363,  0.00000304898,  0.00000113494,  0.00000765882,  0.00000035639,  0.00000376330
1326031016926975,  0.00581994556, -0.00056196370,  0.00001828717,  0.00000227852, -0.00000267777,  0.00000508414,  0.00291043637,  0.00010495582, -0.00000006162,  0.00000399090, -0.00000398953,  0.00992216596, -0.00004818952,  0.00005203853,  0.00000076604,  0.00001388729, -0.00000370085,  0.00000035550,  0.00001094865,  0.00000017256,  0.00000411659
1326031025727148,  0.00584008741, -0.00054054736,  0.00003602995,  0.00000142715, -0.00000210969,  0.00000383093,  0.00293049514,  0.00008460757,  0.00000117027,  0.00000196586,  0.00000702325,  0.00950990576, -0.00000054978,  0.00001493981,  0.00000070032,  0.00001959494, -0.00000472989,  0.00000049694,  0.00001054754,  0.00000003473,  0.00000382739
1326031029527231,  0.00588502240, -0.00050866314,  0.00004451184,  0.00000153837, -0.00000090446,  0.00000167348,  0.00298211896,  0.00007584648,  0.00000166234,  0.00000144990,  0.00001167390,  0.00951350617,  0.00003415256, -0.00000465603,  0.00000034978,  0.00002885521, -0.00000055776,  0.00000030701,  0.00000886372,  0.00000010787,  0.00000469422
1326031033127304,  0.00592554929, -0.00046340185,  0.00004553485,  0.00000075475, -0.00000036008,  0.00000438359,  0.00298752038,  0.00007184082,  0.00000008409,  0.00000075704,  0.00000828945,  0.00960329436,  0.00002037986, -0.00001674110,  0.00000093925,  0.00002828036,  0.00000197147,  0.00000140211,  0.00000836706,  0.00000017284,  0.00000472699
1326031036727391,  0.00599309647, -0.00042112241,  0.00004488568, -0.00000165348, -0.00000056046,  0.00000825189,  0.00299837927,  0.00007865875, -0.00000006819, -0.00000069390,  0.00000607313,  0.00987025007,  0.00001429163, -0.00003360779, -0.00000028953,  0.00002723220,  0.00000041701,  0.00000103595,  0.00000825394,  0.00000011858,  0.00000481729
1326031040327487,  0.00609097443, -0.00039732309,  0.00004784452, -0.00000236660, -0.00000105220,  0.00001218106,  0.00300313148,  0.00008904877,  0.00000045073, -0.00000115741,  0.00000066135,  0.01022969682,  0.00001419367, -0.00004407726,  0.00000020910,  0.00002149565,  0.00000224034,  0.00000047914,  0.00000918439,  0.00000010841,  0.00000501483
1326031044127543,  0.00621724681, -0.00042330532,  0.00005699806, -0.00000152431, -0.00000297290,  0.00001643539,  0.00300670793,  0.00009412844,  0.00000165642, -0.00000032011, -0.00000612301,  0.01056420797,  0.00003344951, -0.00003787986, -0.00000137663,  0.00001711465,  0.00000145854,  0.00000015818,  0.00000964390,  0.00000032677,  0.00000479010
